Cement,Slag,Fly,Water,Superplasticizer,Coarse,Fine,age,CCS
334,17.6,158,189,15.3,967,633,36.88226702,131.6925822
405,0,0,175,0,1120,695,56.30172104,152.8521343
200,200,0,190,0,1145,660,39.73433644,130.929697
516,0,0,162,8.3,801,802,45.42473636,136.4788581
145,116,119,184,5.7,833,880,24.74049206,143.623799
160,128,122,182,6.4,824,879,21.77325629,121.8351619
234,156,0,189,5.9,981,760,47.07633582,131.5320818
250,180,95,159,9.5,860,800,21.15423616,115.8462881
475,0,0,162,9.5,1044,662,57.49815504,154.8366338
285,190,0,163,7.6,1031,685,51.91091752,142.1365953
356,119,0,160,9,1061,657,46.71918033,122.1431023
275,180,120,162,10.4,830,765,43.89637937,126.8349058
500,0,0,151,9,1033,655,20.54053359,110.3296034
165,0,143.6,163.8,0,1005.6,900.9,28.72397033,150.9957258
165,128.5,132.1,175.1,8.1,1005.8,746.6,50.00976086,138.7024192
178,129.8,118.6,179.9,3.6,1007.3,746.8,34.1742881,106.4331413
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,31.17692265,119.998256
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,52.29912723,146.7605083
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,21.09963566,115.1206001
167,75.4,167,164,7.9,1007.3,770.1,20.41757296,99.07750045
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56.85305987,148.8249837
190.3,0,125.2,166.6,9.9,1079,798.9,48.94468106,129.0595367
250,0,95.7,191.8,5.3,948.9,857.2,38.78454123,127.1262001
213.5,0,174.2,159.2,11.7,1043.6,771.9,50.59239986,140.5858814
194.7,0,100.5,170.2,7.5,998,901.8,45.82308433,125.6500273
251.4,0,118.3,192.9,5.8,1043.6,754.3,40.63364079,139.0186014
165,0,143.6,163.8,0,1005.6,900.9,59.08619847,155.742174
165,128.5,132.1,175.1,8.1,1005.8,746.6,30.89683835,118.0668029
178,129.8,118.6,179.9,3.6,1007.3,746.8,23.06404741,129.0526664
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,29.74377782,131.7344385
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,59.1366472,149.4129942
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,42.27259141,106.6134686
167,75.4,167,164,7.9,1007.3,770.1,28.83003484,139.7592781
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56.52206187,154.6035025
190.3,0,125.2,166.6,9.9,1079,798.9,33.81789693,131.0242324
250,0,95.7,191.8,5.3,948.9,857.2,27.34036026,129.1878968
213.5,0,174.2,159.2,11.7,1043.6,771.9,43.83231275,120.6308072
194.7,0,100.5,170.2,7.5,998,901.8,52.42017167,143.321572
251.4,0,118.3,192.9,5.8,1043.6,754.3,32.03214544,129.0655726
165,0,143.6,163.8,0,1005.6,900.9,35.1086042,122.0220364
165,128.5,132.1,175.1,8.1,1005.8,746.6,28.08792627,134.3095072
178,129.8,118.6,179.9,3.6,1007.3,746.8,42.3812669,132.4773465
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,44.27644123,125.8436717
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,20.40850824,100.0787937
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,43.68305648,123.0012422
167,75.4,167,164,7.9,1007.3,770.1,42.06154851,120.5133651
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,43.05338237,128.9744657
190.3,0,125.2,166.6,9.9,1079,798.9,46.94532573,130.1643506
250,0,95.7,191.8,5.3,948.9,857.2,39.56172103,131.2782732
213.5,0,174.2,159.2,11.7,1043.6,771.9,21.81008594,128.4271721
194.7,0,100.5,170.2,7.5,998,901.8,21.7974174,121.7069379
251.4,0,118.3,192.9,5.8,1043.6,754.3,53.26529469,141.0801098
165,0,143.6,163.8,0,1005.6,900.9,23.09697641,111.0265826
165,128.5,132.1,175.1,8.1,1005.8,746.6,50.63774476,142.9038805
178,129.8,118.6,179.9,3.6,1007.3,746.8,37.32583888,145.0715381
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,56.33836036,133.8530643
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,44.07041858,134.2439583
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,37.78946513,124.821531
167,75.4,167,164,7.9,1007.3,770.1,28.61724658,150.6687079
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,30.8656419,141.1291589
190.3,0,125.2,166.6,9.9,1079,798.9,26.93103417,140.2836752
250,0,95.7,191.8,5.3,948.9,857.2,39.5408437,132.1430054
213.5,0,174.2,159.2,11.7,1043.6,771.9,24.98594751,117.9508858
194.7,0,100.5,170.2,7.5,998,901.8,40.44653035,115.3664838
251.4,0,118.3,192.9,5.8,1043.6,754.3,35.09655847,125.9825844
165,0,143.6,163.8,0,1005.6,900.9,47.8147293,132.8139939
165,128.5,132.1,175.1,8.1,1005.8,746.6,21.87480544,121.0228441
178,129.8,118.6,179.9,3.6,1007.3,746.8,52.6455202,121.659406
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,24.15263169,128.2224375
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,33.45488122,126.1177426
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,46.53380821,125.9539467
167,75.4,167,164,7.9,1007.3,770.1,41.99247424,118.4420449
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,51.98995892,157.8503541
190.3,0,125.2,166.6,9.9,1079,798.9,30.85924074,136.6445342
250,0,95.7,191.8,5.3,948.9,857.2,32.89028283,138.3793655
213.5,0,174.2,159.2,11.7,1043.6,771.9,43.76287453,117.8247804
194.7,0,100.5,170.2,7.5,998,901.8,28.46099951,145.1049824
251.4,0,118.3,192.9,5.8,1043.6,754.3,34.63952424,149.2410687
446,24,79,162,11.6,967,712,37.16024661,113.4454641
446,24,79,162,11.6,967,712,37.98600792,122.9894092
446,24,79,162,11.6,967,712,23.79732551,114.1837278
446,24,79,162,10.3,967,712,39.61013633,103.8350549
446,24,79,162,11.6,967,712,46.60385136,124.7292315
446,24,79,162,11.6,967,712,21.02094375,107.00392
446,24,79,162,11.6,967,712,27.34391642,130.396052
446,24,79,162,11.6,967,712,34.88893412,122.9423122
446,24,79,162,11.6,967,712,44.19838418,125.8857475
446,24,79,162,11.6,967,712,31.42573841,123.3108205
446,24,79,162,11.6,967,712,50.44342297,125.2536919
446,24,79,162,11.6,967,712,25.12605778,144.5663616
446,24,79,162,11.6,967,712,29.58382071,136.8565644
446,24,79,162,10.3,967,712,42.30333229,129.1361436
387,20,94,157,14.3,938,845,31.9508051,127.9075615
387,20,94,157,13.9,938,845,45.6128817,134.3557112
387,20,94,157,11.6,938,845,51.42480365,140.2954889
387,20,94,157,14.3,938,845,32.98128981,132.3760095
387,20,94,157,13.9,938,845,53.66536669,156.6897019
387,20,94,157,11.6,938,845,35.38832283,109.6604476
387,20,94,157,14.3,938,845,42.27214802,126.2355253
387,20,94,157,13.9,938,845,26.05496232,138.9688375
387,20,94,157,11.6,938,845,45.83222137,128.4691356
387,20,94,157,14.3,938,845,23.24014435,126.0866883
387,20,94,157,13.9,938,845,30.11930819,122.4086206
387,20,94,157,11.6,938,845,37.76609824,138.0767335
355,19,97,145,13.1,967,871,49.34928509,122.1146707
355,19,97,145,12.3,967,871,31.38609328,121.4073766
491,26,123,210,3.9,882,699,25.23374148,136.7927263
491,26,123,201,3.9,822,699,44.91549623,114.6902573
491,26,123,210,3.9,882,699,58.94704586,167.4894212
491,26,123,210,3.9,882,699,38.99906652,119.9574318
491,26,123,210,3.9,882,699,45.59433591,113.5289697
491,26,123,201,3.9,822,699,54.06786311,138.4411589
491,26,123,201,3.9,822,699,42.85150022,110.9072276
491,26,123,201,3.9,822,699,43.162956,130.0862597
424,22,132,178,8.5,822,750,58.45200229,163.6222865
424,22,132,178,8.5,882,750,40.12717209,129.9836843
424,22,132,168,8.9,822,750,55.35127072,158.2033577
424,22,132,178,8.5,822,750,58.56798168,142.8993366
424,22,132,178,8.5,822,750,47.9693722,152.7920935
424,22,132,168,8.9,822,750,39.68083956,132.1741869
424,22,132,168,8.9,822,750,20.81124324,100.2778554
424,22,132,168,8.9,822,750,59.80760195,143.171072
202,11,141,206,1.7,942,801,55.69580665,144.0585259
202,11,141,206,1.7,942,801,51.4886199,135.0888641
202,11,141,206,1.7,942,801,20.75030186,111.1677581
202,11,141,206,1.7,942,801,54.53543476,142.6255832
284,15,141,179,5.5,842,801,27.89175518,145.5849443
284,15,141,179,5.5,842,801,56.40748053,151.6476216
284,15,141,179,5.5,842,801,56.56578391,158.1724508
284,15,141,179,5.5,842,801,26.52621531,134.5152306
359,19,141,154,10.9,942,801,24.57563407,148.8723397
359,19,141,154,10.9,942,801,27.59425401,140.327611
359,19,141,154,10.9,942,801,39.11087371,119.0337691
359,19,141,154,10.9,942,801,30.21458025,135.0206816
359,19,141,154,10.9,942,801,52.06040573,162.0223359
359,19,141,154,10.9,942,801,40.55550428,116.930873
359,19,141,154,10.9,942,801,41.30457853,115.826905
359,19,141,154,10.9,942,801,28.35177119,142.941506
436,0,0,218,0,838.4,719.7,28.59510332,139.5780172
289,0,0,192,0,913.2,895.3,59.93130715,145.0040564
289,0,0,192,0,913.2,895.3,39.08132272,126.8896037
393,0,0,192,0,940.6,785.6,51.82137179,129.0408029
393,0,0,192,0,940.6,785.6,28.68025508,130.949999
393,0,0,192,0,940.6,785.6,29.89889715,128.9002818
480,0,0,192,0,936.2,712.2,42.61170354,131.4857447
480,0,0,192,0,936.2,712.2,32.53278681,117.1036654
480,0,0,192,0,936.2,712.2,53.54078921,142.0173897
480,0,0,192,0,936.2,712.2,51.46451717,150.6154029
333,0,0,192,0,931.2,842.6,27.898365,137.5934151
255,0,0,192,0,889.8,945,30.05201859,144.3472366
255,0,0,192,0,889.8,945,20.87984066,110.1807954
289,0,0,192,0,913.2,895.3,22.25549199,115.4836375
255,0,0,192,0,889.8,945,55.02082124,150.3529908
333,0,0,192,0,931.2,842.6,31.68275272,130.5778126
333,0,0,192,0,931.2,842.6,44.67131004,131.445529
289,0,0,192,0,913.2,895.3,47.45212981,130.7872635
333,0,0,192,0,931.2,842.6,42.314937,110.3710428
393,0,0,192,0,940.6,785.6,49.61572047,118.8240454
255,0,0,192,0,889.8,945,59.99381472,145.7469986
158.8,238.2,0,185.7,0,1040.6,734.3,57.12006108,142.3643151
239.6,359.4,0,185.7,0,941.6,664.3,29.66381484,132.7655464
238.2,158.8,0,185.7,0,1040.6,734.3,59.35937598,159.7184309
181.9,272.8,0,185.7,0,1012.4,714.3,40.45154361,117.9717873
193.5,290.2,0,185.7,0,998.2,704.3,56.66947943,154.7584177
255.5,170.3,0,185.7,0,1026.6,724.3,50.77927285,133.3808061
272.8,181.9,0,185.7,0,1012.4,714.3,54.36693221,154.3110714
239.6,359.4,0,185.7,0,941.6,664.3,24.07347991,121.7737105
220.8,147.2,0,185.7,0,1055,744.3,30.55047765,145.37529
397,0,0,185.7,0,1040.6,734.3,35.58818775,117.9066856
382.5,0,0,185.7,0,1047.8,739.3,27.08944727,136.0461861
210.7,316.1,0,185.7,0,977,689.3,43.39281712,129.3232596
158.8,238.2,0,185.7,0,1040.6,734.3,23.89512345,119.5901335
295.8,0,0,185.7,0,1091.4,769.3,30.62636881,123.4544507
255.5,170.3,0,185.7,0,1026.6,724.3,56.74892265,149.1226736
203.5,135.7,0,185.7,0,1076.2,759.3,25.23989064,142.7700556
397,0,0,185.7,0,1040.6,734.3,49.99803357,139.6434978
381.4,0,0,185.7,0,1104.6,784.3,29.82219332,128.9777597
295.8,0,0,185.7,0,1091.4,769.3,47.36171019,124.8209617
228,342.1,0,185.7,0,955.8,674.3,30.2821262,145.2000096
220.8,147.2,0,185.7,0,1055,744.3,37.93763269,125.5384032
316.1,210.7,0,185.7,0,977,689.3,43.03271611,116.6845362
135.7,203.5,0,185.7,0,1076.2,759.3,38.06450875,133.0393152
238.1,0,0,185.7,0,1118.8,789.3,31.57858892,119.7875456
339.2,0,0,185.7,0,1069.2,754.3,25.92778436,133.109178
135.7,203.5,0,185.7,0,1076.2,759.3,37.05051355,117.0876533
193.5,290.2,0,185.7,0,998.2,704.3,41.54986874,124.3622273
203.5,135.7,0,185.7,0,1076.2,759.3,38.03350817,118.1934974
290.2,193.5,0,185.7,0,998.2,704.3,45.34335049,127.292996
181.9,272.8,0,185.7,0,1012.4,714.3,29.92402305,125.022861
170.3,155.5,0,185.7,0,1026.6,724.3,33.50568433,124.3061263
210.7,316.1,0,185.7,0,977,689.3,41.65092798,113.8851797
228,342.1,0,185.7,0,955.8,674.3,52.73801778,137.0667071
290.2,193.5,0,185.7,0,998.2,704.3,33.02379884,119.0514919
381.4,0,0,185.7,0,1104.6,784.3,36.88728248,138.6060625
238.2,158.8,0,185.7,0,1040.6,734.3,59.10294874,154.3697133
186.2,124.1,0,185.7,0,1083.4,764.3,41.2860861,120.8709249
339.2,0,0,185.7,0,1069.2,754.3,43.73203861,128.0214547
238.1,0,0,185.7,0,1118.8,789.3,52.58245846,144.8752679
252.5,0,0,185.7,0,1111.6,784.3,53.79222841,141.6709745
382.5,0,0,185.7,0,1047.8,739.3,35.25352208,133.5598776
252.5,0,0,185.7,0,1111.6,784.3,25.85425379,147.6238077
316.1,210.7,0,185.7,0,977,689.3,25.92050167,128.5018322
186.2,124.1,0,185.7,0,1083.4,764.3,55.58307502,150.461975
170.3,155.5,0,185.7,0,1026.6,724.3,49.51329252,133.960775
272.8,181.9,0,185.7,0,1012.4,714.3,27.35287402,138.1667848
339,0,0,197,0,968,781,42.70957299,123.5844436
339,0,0,197,0,968,781,27.37621324,135.3616439
339,0,0,197,0,968,781,48.80661045,127.9828222
339,0,0,197,0,968,781,27.39898379,137.2702771
339,0,0,197,0,968,781,41.3544342,109.4395795
339,0,0,197,0,968,781,42.13993621,118.2522913
339,0,0,197,0,968,781,50.19182936,130.8466786
236,0,0,194,0,968,885,51.57924973,136.3948735
236,0,0,194,0,968,885,25.56039352,139.4498695
236,0,0,194,0,968,885,27.87794553,138.1821134
236,0,0,194,0,968,885,36.46968574,127.861393
236,0,0,193,0,968,885,35.14999677,124.0146537
236,0,0,193,0,968,885,28.44706275,126.6808032
277,0,0,191,0,968,856,49.16391736,140.3272213
277,0,0,191,0,968,856,34.53119451,118.9346129
277,0,0,191,0,968,856,51.72670724,136.9829743
277,0,0,191,0,968,856,30.4827352,130.3443822
277,0,0,191,0,968,856,25.43885414,136.3473029
277,0,0,191,0,968,856,45.77004501,119.5654656
254,0,0,198,0,968,863,21.49711859,119.0616873
254,0,0,198,0,968,863,22.28537483,119.5432047
254,0,0,198,0,968,863,21.04122404,119.2619723
254,0,0,198,0,968,863,52.8717475,146.5942681
307,0,0,193,0,968,812,59.90423247,163.668603
307,0,0,193,0,968,812,35.11758416,122.1830166
307,0,0,193,0,968,812,22.10346119,111.9388272
307,0,0,193,0,968,812,35.41007891,110.0656104
307,0,0,193,0,968,812,38.42074555,133.2985168
236,0,0,193,0,968,885,21.960294,120.3127546
200,0,0,180,0,1125,845,34.09251882,128.4138086
200,0,0,180,0,1125,845,56.7775682,146.44206
225,0,0,181,0,1113,833,54.02206365,136.2644206
225,0,0,181,0,1113,833,45.27320786,124.508779
325,0,0,184,0,1063,783,31.19030349,123.4292292
325,0,0,184,0,1063,783,56.18103519,154.7906724
275,0,0,183,0,1088,808,45.22375318,125.9542056
275,0,0,183,0,1088,808,20.37675113,86.88888041
300,0,0,184,0,1075,795,20.28278716,110.9959514
300,0,0,184,0,1075,795,52.11059957,133.7155718
375,0,0,186,0,1038,758,40.05532685,121.117024
375,0,0,186,0,1038,758,46.1801692,128.6711936
400,0,0,187,0,1025,745,36.17670087,134.3948313
400,0,0,187,0,1025,745,32.52176866,117.6691373
250,0,0,182,0,1100,820,33.7452545,128.4813138
250,0,0,182,0,1100,820,31.43877806,133.8749852
350,0,0,186,0,1050,770,28.33651009,130.1786561
350,0,0,186,0,1050,770,57.68035896,145.0643791
203.5,305.3,0,203.5,0,963.4,630,37.45841962,115.4860108
250.2,166.8,0,203.5,0,977.6,694.1,53.65581622,148.0358554
157,236,0,192,0,935.4,781.2,47.84533059,119.7999079
141.3,212,0,203.5,0,971.8,748.5,57.01499715,153.8718481
166.8,250.2,0,203.5,0,975.6,692.6,47.52838064,126.7146561
122.6,183.9,0,203.5,0,958.2,800.1,50.79023054,126.4751631
183.9,122.6,0,203.5,0,959.2,800,43.40103705,124.0653514
102,153,0,192,0,887,942,36.45039218,130.9082161
102,153,0,192,0,887,942,31.80489298,141.1154302
122.6,183.9,0,203.5,0,958.2,800.1,40.00195994,120.5820571
166.8,250.2,0,203.5,0,975.6,692.6,54.53010987,133.408709
200,133,0,192,0,965.4,806.2,54.58624281,137.8100923
108.3,162.4,0,203.5,0,938.2,849,25.39397547,123.0921948
305.3,203.5,0,203.5,0,965.4,631,41.07561431,136.8347287
108.3,162.4,0,203.5,0,938.2,849,22.01033188,111.4871381
116,173,0,192,0,909.8,891.9,38.50498972,120.6048947
141.3,212,0,203.5,0,971.8,748.5,22.51284299,125.2372409
157,236,0,192,0,935.4,781.2,21.40944194,120.9576294
133,200,0,192,0,927.4,839.2,55.13124232,139.5526561
250.2,166.8,0,203.5,0,977.6,694.1,43.73039002,118.6951846
173,116,0,192,0,946.8,856.8,36.06610171,128.0647709
192,288,0,192,0,929.8,716.1,51.00862267,150.7449841
192,288,0,192,0,929.8,716.1,47.84663852,126.5099799
153,102,0,192,0,888,943.1,54.63853335,145.3552204
288,192,0,192,0,932,717.8,52.01020127,130.4791164
305.3,203.5,0,203.5,0,965.4,631,27.09671277,124.9026311
236,157,0,192,0,972.6,749.1,29.09966,136.2242352
173,116,0,192,0,946.8,856.8,47.94600002,136.1123131
212,141.3,0,203.5,0,973.4,750,20.39211687,103.6075566
236,157,0,192,0,972.6,749.1,20.97115475,90.43539128
183.9,122.6,0,203.5,0,959.2,800,56.11274597,155.3826986
166.8,250.2,0,203.5,0,975.6,692.6,52.31089517,131.2733111
102,153,0,192,0,887,942,26.68326094,141.799348
288,192,0,192,0,932,717.8,21.24442634,128.2348249
212,141.3,0,203.5,0,973.4,750,23.62352302,129.801928
102,153,0,192,0,887,942,24.59510338,129.3707559
173,116,0,192,0,946.8,856.8,54.70030805,148.5471392
183.9,122.6,0,203.5,0,959.2,800,34.48991683,113.8076992
133,200,0,192,0,927.4,839.2,44.07788635,123.569531
192,288,0,192,0,929.8,716.1,46.10510305,135.2328157
133,200,0,192,0,927.4,839.2,52.65736314,125.3313732
305.3,203.5,0,203.5,0,965.4,631,24.01493119,144.5815613
236,157,0,192,0,972.6,749.1,45.60426516,125.1199051
108.3,162.4,0,203.5,0,938.2,849,23.53294116,140.1505623
157,236,0,192,0,935.4,781.2,22.30856503,88.81301967
288,192,0,192,0,932,717.8,56.43921064,154.1097594
212,141.3,0,203.5,0,973.4,750,42.91903862,122.0053645
212,141.3,0,203.5,0,973.4,750,36.75218835,122.3971164
153,102,0,192,0,888,943.1,21.78658986,115.4675915
236,157,0,192,0,972.6,749.1,42.62806733,132.0278251
116,173,0,192,0,909.8,891.9,42.57590844,130.9754356
183.9,122.6,0,203.5,0,959.2,800,50.63347255,139.9476004
108.3,162.4,0,203.5,0,938.2,849,51.57146803,139.5651432
203.5,305.3,0,203.5,0,963.4,630,53.55935108,152.667389
203.5,305.3,0,203.5,0,963.4,630,42.66364104,128.0696167
133,200,0,192,0,927.4,839.2,40.1804336,120.4188808
288,192,0,192,0,932,717.8,41.18405401,125.235854
200,133,0,192,0,965.4,806.2,25.51425206,134.6865826
200,133,0,192,0,965.4,806.2,21.73183518,114.8813976
250.2,166.8,0,203.5,0,977.6,694.1,59.71076904,154.6072079
122.6,183.9,0,203.5,0,958.2,800.1,41.80497666,121.7115935
153,102,0,192,0,888,943.1,29.1769162,128.6146921
200,133,0,192,0,965.4,806.2,44.62133892,116.4520611
116,173,0,192,0,909.8,891.9,58.188859,148.8709604
173,116,0,192,0,946.8,856.8,56.21650136,148.693392
250.2,166.8,0,203.5,0,977.6,694.1,43.67602529,111.7257653
305.3,203.5,0,203.5,0,965.4,631,53.7980777,148.5883166
192,288,0,192,0,929.8,716.1,55.80566294,155.8713194
157,236,0,192,0,935.4,781.2,56.34976009,142.3543819
153,102,0,192,0,888,943.1,37.3920241,113.6085949
141.3,212,0,203.5,0,971.8,748.5,24.40521541,136.7028193
116,173,0,192,0,909.8,891.9,26.89390269,140.9529861
141.3,212,0,203.5,0,971.8,748.5,53.84882398,144.9635025
122.6,183.9,0,203.5,0,958.2,800.1,40.28725288,133.3786918
166.8,250.2,0,203.5,0,975.6,692.6,22.93398784,124.0794389
203.5,305.3,0,203.5,0,963.4,630,57.79671261,158.371174
310,0,0,192,0,1012,830,21.3312613,110.1275751
310,0,0,192,0,1012,830,27.12040874,143.9014868
310,0,0,192,0,1012,830,20.80660771,112.0973886
310,0,0,192,0,1012,830,30.83506293,144.5749495
310,0,0,192,0,1012,830,35.46725855,134.3972283
331,0,0,192,0,1025,821,46.81097475,123.8936726
331,0,0,192,0,1025,821,36.24584512,132.2235678
331,0,0,192,0,1025,821,54.40292077,140.7725897
331,0,0,192,0,1025,821,52.62920252,156.8494417
331,0,0,192,0,1025,821,55.54473144,140.5113514
349,0,0,192,0,1056,809,21.93723843,120.9120557
349,0,0,192,0,1056,809,24.10227801,148.3279083
349,0,0,192,0,1056,809,57.52823099,156.3752534
349,0,0,192,0,1056,809,35.51159678,125.0736093
349,0,0,192,0,1056,809,28.6877503,136.7103294
238,0,0,186,0,1119,789,25.38636652,127.3152407
238,0,0,186,0,1119,789,20.93529708,105.3825939
296,0,0,186,0,1090,769,46.09271871,136.1329213
296,0,0,186,0,1090,769,33.64893344,120.7469468
297,0,0,186,0,1040,734,32.99259512,131.4863391
480,0,0,192,0,936,721,59.44090283,159.128453
480,0,0,192,0,936,721,24.39514314,131.3881214
397,0,0,186,0,1040,734,52.04645063,148.4138093
281,0,0,186,0,1104,774,40.9830776,119.0002287
281,0,0,185,0,1104,774,27.37472061,132.734181
500,0,0,200,0,1125,613,49.80032125,133.5736506
500,0,0,200,0,1125,613,44.89277885,121.5150974
500,0,0,200,0,1125,613,56.41267401,134.9103412
500,0,0,200,0,1125,613,28.22493155,141.7459754
500,0,0,200,0,1125,613,44.34754339,113.0674137
540,0,0,173,0,1125,613,37.96750982,122.2595806
540,0,0,173,0,1125,613,48.20558006,127.1883447
540,0,0,173,0,1125,613,50.31246991,145.1448181
540,0,0,173,0,1125,613,31.90360462,145.3356101
540,0,0,173,0,1125,613,35.81782253,128.9187649
540,0,0,173,0,1125,613,55.13393524,152.051885
350,0,0,203,0,974,775,58.55501505,148.6795382
350,0,0,203,0,974,775,45.27732402,124.0664186
350,0,0,203,0,974,775,25.22842378,133.6194561
350,0,0,203,0,974,775,45.55761472,130.1510178
350,0,0,203,0,974,775,36.61532528,120.905612
350,0,0,203,0,974,775,31.38174877,132.2670634
385,0,0,186,0,966,763,37.8522741,114.0747379
385,0,0,186,0,966,763,50.52373681,127.018729
385,0,0,186,0,966,763,46.3446309,133.3007366
385,0,0,186,0,966,763,31.78073353,125.8538676
385,0,0,186,0,966,763,41.86335516,117.0053774
331,0,0,192,0,978,825,52.9762461,145.111828
331,0,0,192,0,978,825,50.65768177,132.5536098
349,0,0,192,0,1047,806,26.30807189,138.4700703
331,0,0,192,0,978,825,52.51015193,139.0631874
382,0,0,186,0,1047,739,21.29744546,119.1746427
382,0,0,186,0,1047,739,35.18014795,135.2427486
382,0,0,186,0,1111,784,58.40696738,155.3370991
281,0,0,186,0,1104,774,31.12490606,123.4766338
339,0,0,185,0,1069,754,28.65639006,137.7008827
339,0,0,185,0,1069,754,45.61274469,129.8416356
295,0,0,185,0,1069,769,50.9911186,127.1220012
295,0,0,185,0,1069,769,26.67197073,136.6822114
238,0,0,185,0,1118,789,53.24929309,156.4305164
296,0,0,192,0,1085,765,25.94365316,140.9350878
296,0,0,192,0,1085,765,29.93373434,120.3548314
296,0,0,192,0,1085,765,24.12871771,132.2637796
331,0,0,192,0,879,825,49.15471309,139.9617258
331,0,0,192,0,978,825,35.84838676,129.9883769
331,0,0,192,0,978,825,44.41848218,126.3927906
331,0,0,192,0,978,825,46.39078511,123.3636463
349,0,0,192,0,1047,806,38.55022809,121.8822824
349,0,0,192,0,1047,806,31.3306617,126.6004975
349,0,0,192,0,1047,806,34.67339203,127.5993011
349,0,0,192,0,1047,806,24.90823713,141.8305127
349,0,0,192,0,1047,806,46.41785822,137.4038028
302,0,0,203,0,974,817,26.57293838,137.2873593
302,0,0,203,0,974,817,56.04278874,143.198946
525,0,0,189,0,1125,613,50.29518294,128.8327578
500,0,0,200,0,1125,613,24.30399192,129.7916997
500,0,0,200,0,1125,613,43.93104641,140.0628744
500,0,0,200,0,1125,613,57.52013569,146.5579693
540,0,0,173,0,1125,613,34.0596615,111.5488113
252,0,0,185,0,1111,784,54.99208865,152.6770963
252,0,0,185,0,1111,784,48.15973694,125.2004872
339,0,0,185,0,1060,754,58.06333452,143.0286704
393,0,0,192,0,940,758,39.12399491,127.9840283
393,0,0,192,0,940,758,41.32961569,122.8841231
393,0,0,192,0,940,758,29.50539021,138.4965944
382,0,0,185,0,1047,739,44.50942433,133.9214782
382,0,0,185,0,1047,739,30.63871348,127.3878441
252,0,0,186,0,1111,784,56.37519782,161.6952573
252,0,0,185,0,1111,784,20.32984747,94.39975453
310,0,0,192,0,970,850,24.97085557,143.2877961
310,0,0,192,0,970,850,53.60863849,147.820828
310,0,0,192,0,970,850,33.63975062,124.7773832
310,0,0,192,0,970,850,45.28533615,131.8093479
310,0,0,192,0,970,850,51.66457111,141.0978577
525,0,0,189,0,1125,613,30.29651214,126.7949332
525,0,0,189,0,1125,613,53.84141653,149.5631457
525,0,0,189,0,1125,613,58.02237933,163.0299462
525,0,0,189,0,1125,613,52.96976906,147.3768492
525,0,0,189,0,1125,613,26.42218279,138.6553368
525,0,0,189,0,1125,613,46.24427193,129.4922303
322,0,0,203,0,974,800,25.33885543,149.7011527
322,0,0,203,0,974,800,51.59542074,138.8896961
322,0,0,203,0,974,800,42.67309858,134.2626973
302,0,0,203,0,974,817,31.79897664,123.4061678
397,0,0,185,0,1040,734,37.67123799,127.2188646
480,0,0,192,0,936,721,42.57505776,124.2864449
522,0,0,146,0,896,896,34.88974348,130.8612349
522,0,0,146,0,896,896,56.78072528,139.9952232
273,105,82,210,9,904,680,53.97661533,152.208445
162,190,148,179,19,838,741,20.44539114,104.7928675
154,144,112,220,10,923,658,55.46684933,141.7978996
147,115,89,202,9,860,829,31.73049152,146.1615894
152,178,139,168,18,944,695,30.7488738,128.6804254
310,143,111,168,22,914,651,32.53229307,129.9144043
144,0,175,158,18,943,844,31.29410988,128.4162152
304,140,0,214,6,895,722,59.60604914,154.2165212
374,0,0,190,7,1013,730,24.87037665,131.4833541
159,149,116,175,15,953,720,50.43820144,140.701772
153,239,0,200,6,1002,684,46.09555017,135.5151217
310,143,0,168,10,914,804,24.09015709,144.2982512
305,0,100,196,10,959,705,49.95276313,137.0816411
151,0,184,167,12,991,772,37.35239457,117.1598105
142,167,130,174,11,883,785,58.47342468,153.6088567
298,137,107,201,6,878,655,59.18694403,164.8533111
321,164,0,190,5,870,774,21.19194529,114.3345438
366,187,0,191,7,824,757,57.78895675,152.0392533
280,129,100,172,9,825,805,53.72237634,135.5291803
252,97,76,194,8,835,821,40.7450345,113.1611945
165,0,150,182,12,1023,729,57.87384478,138.3793766
156,243,0,180,11,1022,698,42.18647965,127.0298332
160,188,146,203,11,829,710,42.99531876,109.3642501
298,0,107,186,6,879,815,22.98451606,119.1403796
318,0,126,210,6,861,737,59.78417221,163.9979744
287,121,94,188,9,904,696,41.27228078,119.2349661
